movie_id,movie_name,description,true_genre,predicted_genre,prob_action,prob_horror,prob_romance
tt14678138,Uttama Kali Purushudu,story takes multiple turns and twists with love cheat and revenge an awakened youngster decides to bring change in society by choosing wrong way a challenging crime investigation tries,romance,action,0.78973466,0.019816004,0.19044928
tt17070864,Marah from Eilat,a well respected detective must face the consequences after he reneges on a deal he made with the devil,horror,action,0.6307418,0.2800271,0.0892311
tt4012230,Barney Burman's Wild Boar,a small group of treasure hunters also known as geocachers trek into to the desert to conquer a geocache challenge out in the wild they stumble upon a forbidden world flooded with,horror,action,0.8256007,0.09539263,0.07900674
tt3334734,Masala,balaram (venkatesh) is a good hearted strongman of the village of bheemarajapuram he treats everyone with fairness and takes care of their needs but there is one thing that balaram cannot,action,romance,0.11057168,0.20462254,0.6848058
tt2478492,Um Homem Diabólico,the servant juarez kills his boss to marry his wife who is his lover but their son mário soares flees juarez becomes a rich man and twenty years later his wife dies he hires a gang to,action,romance,0.32458854,0.062034585,0.61337686
tt12285200,Undercover Consequences,caught in-between two worlds pharaoh has to decide what's more important to him; taking the righteous path or living the street life being loyal to the love of his life or being loyal to the game,action,romance,0.34134716,0.025400747,0.63325214
tt12949990,Di Sini Ada Yang Mati,sarah jasmine and lydia always help each other if one is hit by the problem at one point lydia complained to jasmine and sarah that she was expecting the child was the result of his relationship with christian lydia's ex- lover,horror,romance,0.00717611,0.007822124,0.98500174
tt16968528,His Last Chance,a boy abused neglected and abandoned by the foster care system adoptive family and guardians for years finally goes over the edge when drugs and alcohol are more important than a child how does the child get even? revenge has a salute,action,horror,0.33023944,0.584445,0.08531559
tt4591238,Komunalne,on its 80th anniversary the oldest communal flat in donetsk and a bunch of its unpredictable and unstable residents and their guests encounter misadventures of any imaginable kind,action,romance,0.021058632,0.48370516,0.49523622
tt0120604,Beowulf,in a besieged land beowulf must battle against the hideous creature grendel and his vengeance seeking mother,action,horror,0.0488151,0.9469761,0.004208746
tt7174372,Brimstone Saint,in the old west a preacher turned gunslinger must find and stop his childhood friend from her rampage of violent witchcraft before she is beyond saving joining him is famous,horror,action,0.55205876,0.4259359,0.022005428
tt2008444,Agniputra,arjun a devoted son and brother loves his mother and three sisters dearly he sacrifices his love and happiness to safeguard his family against all odds,action,romance,0.08713056,0.021353347,0.89151603
tt2050526,"Girls, Girls, Girls",these fun loving girls get together each month for a sleepover that's full of excitement and fun they vow to support each other through all life's struggles including pimps abusive boyfriends and other traumatic trials,action,romance,0.0375438,0.11281948,0.84963673
tt19813364,Madagascar Gold,young and intrepid alanza mcintrye ventures to exotic madagascar to uncover clues regarding the mysterious disappearance of her archaeologist father - who claims to have found the location of captain kidd's fabled buried treasure,action,horror,0.31633276,0.6587949,0.024872309
tt4638098,The Beast from the Beginning of Time,after being dug up by two archaeologists the preserved body of a prehistoric man returns to life and wreaks havoc,horror,action,0.47490242,0.40691593,0.118181676
tt1354544,Gifts from Eykis,an intelligent female being from another universe can save the world before it's too late by sharing her secret gifts with the professor who found and fell in love with her,action,romance,0.14911985,0.06703672,0.7838434
tt2122384,The Vampires: The Poisoner,satanas having committed suicide in prison venenos becomes the head of the vampires he learns that philip is engaged to be married and orders irma vep to take an apartment in the same,action,romance,0.035168827,0.30072126,0.6641099
tt0785007,Over Her Dead Body,a ghost tries to sabotage her former boyfriend's current relationship with a psychic,romance,horror,0.052264806,0.71518254,0.23255265
tt0054880,Flaming Creatures,an experimental film that features graphic sexual imagery an earthquake and a lipstick commercial,horror,action,0.7667538,0.15855542,0.07469073
tt1227790,Räuberinnen,emily is sent to work and live in the sovereign's castle she manages to escape into the woods where she meets some lively hookers together they become «robber girls» taking a stand and fighting the patriarchy,action,horror,0.21992926,0.4815388,0.298532
tt0098528,True Love,donna and michael are getting married but first they have to plan the reception get the tux buy the rings and cope with their own uncertainty about the decision michael fears,romance,horror,0.06035651,0.6715082,0.26813528
tt2582736,Lost Love,the story of a downed fighter pilot faced with a family destroyed by his missiles and lost in regret of the love he left behind,romance,action,0.82919806,0.013297156,0.15750481
tt5372528,Manifest Destiny Down: Spacetime,an awkward physics genius and an ex-catholic sorority girl wake up after blacking out halloween night to discover they missed the evacuation of earth a mystery agent pursues their theory of everything as they try to save humanity from ai,romance,action,0.8551352,0.09957372,0.045291003
tt0211009,El Suavecito,roberto el suavecito is an irresponsible playboy who is wrongly accused of having committed a crime,action,romance,0.32062498,0.04462912,0.6347459
tt4443856,Off Piste,an ex-military recluse living in the mountains of france to escape a traumatic past is hunted down by those whose lives he has destroyed,action,horror,0.33537593,0.59779173,0.06683233
tt1582524,Kedi,ramesh nicknamed rummy (nagarjuna) loves his childhood friend janaki who asks him to become rich and powerful before marrying her with this motive rummy starts gambling and becomes rich in no time,action,romance,0.17488821,0.03613927,0.78897256
tt3328936,The Haunting of Baylock Residence,patricia woodhouse receives a letter explaining that her older sister has passed away patricia discovers that her sisters house has been left to her in the will almost immediately,horror,romance,0.026464587,0.24994531,0.72359014
tt1329381,Little Klaus Big World,klaus pierre is an international documentary comedy about action star dreams love and worldwide adventure klaus pierre is a half german half french wanna-be action star who travels to,romance,action,0.5367171,0.03442183,0.42886105
tt4669580,Breaking Bad Movie Deal Gone Bad,ray the main character works together with jesse cooking and dealing crystal meth then one deal went terribly wrong,action,romance,0.11160182,0.3459609,0.5424373
tt0253764,Stuff,a man accidentally shoots his mother in the head,horror,action,0.51634794,0.337729,0.14592308
tt0166246,The Law,a man burdened with the knowledge of a lethal secret suddenly finds himself on the run from the law an unearthly secret society which will stop at nothing to possess that information,horror,action,0.55474174,0.4091167,0.03614166
tt7262036,The Legend of Shaman,the fact that we are here together talking about my life that passed by could actually be a dream it is possible that we will wake up in another world and it will be real world or the other world could actually be our dream who knows,action,romance,0.10176691,0.104361765,0.79387134
tt0101628,Critters 4,after being cryogenically frozen and waking up on a space station in the near future the critters aim to have the unwitting crew for lunch,horror,action,0.72132814,0.08153861,0.1971333
tt8285752,The Last Cigar on Earth,cigar aficionado's apply here,action,horror,0.12622632,0.7625148,0.11125885
tt0089563,Masterblaster,a paintball tournament goes from a fun exciting weekend to an exercise in survival when someone starts killing the competitors,action,horror,0.45521572,0.52996916,0.014815199
